CustomerKey;Name;Marital Status;Gender;Education;Occupation;Continent;City;State;CountryRegion;Birth Date
6739;Deng, Nicolas;S;M;Partial College;Manual;Europe;Berlin;Berlin;Germany;6/6/1943 0:00
6789;Liu, Jeffery;M;M;High School;Manual;Europe;Berlin;Berlin;Germany;18/10/1967 0:00
6853;Shan, Lindsey;M;F;Partial High School;Manual;Europe;Berlin;Berlin;Germany;7/8/1973 0:00
6971;Martinez, Erick;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;15/11/1953 0:00
6995;Xu, Bradley;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;4/8/1964 0:00
7002;Suri, Ross;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;14/7/1963 0:00
7003;Navarro, Gina;M;F;Partial College;Manual;Europe;Berlin;Berlin;Germany;10/3/1933 0:00
7023;Alvarez, Victor;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;15/9/1979 0:00
8251;Wu, Lacey;M;F;Bachelors;Manual;Europe;Berlin;Berlin;Germany;2/1/1961 0:00
8332;Hu, Jessie;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;3/9/1965 0:00
9057;She, Johnny;S;M;Partial High School;Manual;Europe;Berlin;Berlin;Germany;23/11/1971 0:00
9133;Shen, Jenny;M;F;Graduate Degree;Manual;Europe;Berlin;Berlin;Germany;8/8/1962 0:00
9169;Serrano, Jessie;M;F;High School;Manual;Europe;Berlin;Berlin;Germany;3/8/1960 0:00
9175;Gonzalez, Douglas;M;M;Partial High School;Manual;Europe;Berlin;Berlin;Germany;19/4/1973 0:00
9727;Romero, Beth;S;F;High School;Manual;Europe;Berlin;Berlin;Germany;18/8/1971 0:00
9836;Gutierrez, Ruben;M;M;Partial College;Manual;Europe;Berlin;Berlin;Germany;14/6/1959 0:00
9982;Romero, Craig;M;M;Partial College;Manual;Europe;Berlin;Berlin;Germany;26/6/1942 0:00
10044;McDonald, Johnathan;M;M;High School;Manual;Europe;Berlin;Berlin;Germany;10/6/1951 0:00
10098;Ruiz, Gary;M;M;High School;Manual;Europe;Berlin;Berlin;Germany;21/6/1977 0:00
10662;Champion, Terry;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;18/8/1978 0:00
11381;Nath, Brendan;S;M;Graduate Degree;Manual;Europe;Berlin;Berlin;Germany;23/8/1962 0:00
11701;Serrano, Gina;M;F;Partial High School;Manual;Europe;Berlin;Berlin;Germany;7/6/1975 0:00
11706;Kapoor, Adriana;S;F;Partial High School;Manual;Europe;Berlin;Berlin;Germany;25/3/1976 0:00
12229;Guo, Candice;S;F;Partial High School;Manual;Europe;Berlin;Berlin;Germany;26/9/1971 0:00
12773;Raman, Cory;M;M;Partial High School;Manual;Europe;Berlin;Berlin;Germany;6/1/1971 0:00
12916;Serrano, Lawrence;M;M;High School;Manual;Europe;Berlin;Berlin;Germany;20/2/1964 0:00
12954;Mehta, Shane;S;M;Partial High School;Manual;Europe;Berlin;Berlin;Germany;9/11/1976 0:00
13081;Serrano, Billy;M;M;Partial High School;Manual;Europe;Berlin;Berlin;Germany;20/4/1964 0:00
13181;Jai, Arturo;S;M;Partial College;Manual;Europe;Berlin;Berlin;Germany;16/4/1943 0:00
13695;Carlson, Theodore;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;6/10/1978 0:00
13697;Xie, Tasha;S;F;High School;Manual;Europe;Berlin;Berlin;Germany;26/10/1978 0:00
14522;Sanchez, Douglas;S;M;Partial High School;Manual;Europe;Berlin;Berlin;Germany;25/7/1976 0:00
14534;Huang, Suzanne;S;F;Bachelors;Manual;Europe;Berlin;Berlin;Germany;2/7/1961 0:00
14720;Diaz, Kristine;S;F;Partial College;Manual;Europe;Berlin;Berlin;Germany;11/2/1943 0:00
14757;Malhotra, Cassandra;M;F;Partial College;Manual;Europe;Berlin;Berlin;Germany;12/8/1968 0:00
15827;Romero, Kendra;S;F;Partial High School;Manual;Europe;Berlin;Berlin;Germany;6/7/1966 0:00
15947;Madan, Andre;S;M;Partial College;Manual;Europe;Berlin;Berlin;Germany;8/6/1970 0:00
15982;Suarez, Audrey;S;F;Partial High School;Manual;Europe;Berlin;Berlin;Germany;21/8/1972 0:00
16140;Liu, Jon;S;M;Partial College;Manual;Europe;Berlin;Berlin;Germany;24/1/1968 0:00
16162;Gill, Reginald;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;7/8/1978 0:00
16909;Sanchez, Adriana;S;F;Partial College;Manual;Europe;Berlin;Berlin;Germany;5/11/1970 0:00
17370;Moreno, Carolyn;S;F;High School;Manual;Europe;Berlin;Berlin;Germany;9/11/1967 0:00
17382;Tang, Cedric;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;24/4/1965 0:00
17410;Rai, Bonnie;M;F;High School;Manual;Europe;Berlin;Berlin;Germany;15/9/1977 0:00
17500;Srini, Lydia;S;F;Partial College;Manual;Europe;Berlin;Berlin;Germany;7/12/1959 0:00
17501;Gonzalez, Jermaine;S;M;Partial College;Manual;Europe;Berlin;Berlin;Germany;16/11/1959 0:00
17707;Ashe, Reginald;S;M;Partial College;Manual;Europe;Berlin;Berlin;Germany;9/8/1952 0:00
17745;Xu, Jenny;S;F;High School;Manual;Europe;Berlin;Berlin;Germany;5/7/1972 0:00
17755;Nara, Chad;S;M;Partial High School;Manual;Europe;Berlin;Berlin;Germany;25/4/1971 0:00
18386;Lal, Don;S;M;High School;Manual;Europe;Berlin;Berlin;Germany;5/3/1963 0:00
18419;Sharma, Lindsey;S;F;High School;Manual;Europe;Berlin;Berlin;Germany;21/10/1975 0:00
425;Garcia, Pamela;M;F;Partial College;Professional;Europe;Berlin;Berlin;Germany;7/12/1953 0:00
568;Perez, Carla;M;F;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;23/9/1967 0:00
571;Andersen, Kristin;M;F;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;22/1/1966 0:00
1129;Munoz, Kristy;M;F;High School;Professional;Europe;Berlin;Berlin;Germany;16/12/1956 0:00
1229;Martinez, Mayra;M;F;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;26/8/1957 0:00
1258;Ruiz, Ross;M;M;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;6/4/1961 0:00
1269;Shan, Edwin;M;M;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;2/5/1958 0:00
1271;Ramos, Ebony;S;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;9/9/1960 0:00
1277;Shan, Alisha;M;F;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;13/7/1970 0:00
1391;Martinez, Denise;S;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;17/9/1972 0:00
1408;Raji, Shawn;S;M;Graduate Degree;Skilled Manual;Europe;Berlin;Berlin;Germany;27/8/1970 0:00
1513;Gomez, Carolyn;M;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;22/5/1978 0:00
1539;Blanco, Paula;M;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;21/8/1961 0:00
1592;Madan, Meredith;M;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;21/4/1961 0:00
1637;Salah, Tamer;M;F;Bachelors;Management;Europe;Berlin;Berlin;Germany;3/8/1946 0:00
1739;Rubio, Melinda;M;F;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;16/6/1973 0:00
1859;Mehta, Adriana;S;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;21/4/1962 0:00
2411;Madan, Jillian;M;F;Partial College;Professional;Europe;Berlin;Berlin;Germany;19/11/1955 0:00
2560;Ramos, Lori;S;F;Graduate Degree;Skilled Manual;Europe;Berlin;Berlin;Germany;17/6/1969 0:00
2602;Dominguez, Tanya;M;F;Partial College;Management;Europe;Berlin;Berlin;Germany;6/5/1950 0:00
2686;Torres, Briana;M;F;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;16/2/1973 0:00
3164;Garcia, Ebony;M;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;23/10/1969 0:00
3175;Diaz, Alberto;M;M;High School;Professional;Europe;Berlin;Berlin;Germany;8/9/1945 0:00
3538;Cai, Clayton;M;M;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;12/9/1935 0:00
3928;Martinez, Chelsea;M;F;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;26/9/1968 0:00
3968;Xu, Bridget;S;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;15/5/1964 0:00
3997;Gill, Ross;S;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;14/10/1975 0:00
4074;Chander, Tasha;M;F;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;7/5/1970 0:00
4106;Rana, Tina;M;F;High School;Professional;Europe;Berlin;Berlin;Germany;9/10/1954 0:00
4927;Deng, Donna;S;F;High School;Professional;Europe;Berlin;Berlin;Germany;12/2/1956 0:00
4928;Huang, Gilbert;S;M;High School;Professional;Europe;Berlin;Berlin;Germany;4/12/1956 0:00
5270;Nath, Tara;M;F;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;25/2/1966 0:00
5271;Hernandez, Jerome;M;M;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;10/6/1966 0:00
5317;Hu, Kelli;S;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;24/10/1977 0:00
5390;Shen, Arturo;S;M;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;4/10/1968 0:00
5410;Moreno, Ebony;M;F;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;17/10/1965 0:00
5550;Moreno, Linda;S;F;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;6/8/1959 0:00
5583;Torres, Frank;M;M;High School;Professional;Europe;Berlin;Berlin;Germany;4/10/1954 0:00
5825;Munoz, Randall;M;M;High School;Professional;Europe;Berlin;Berlin;Germany;17/5/1957 0:00
6093;Beck, Devon;M;M;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;12/12/1973 0:00
6104;Xu, Franklin;M;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;14/9/1972 0:00
6112;Chande, Jenny;M;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;18/5/1970 0:00
6190;Goel, Clarence;M;M;Partial College;Professional;Europe;Berlin;Berlin;Germany;16/11/1955 0:00
6200;Zhou, Dennis;M;M;High School;Professional;Europe;Berlin;Berlin;Germany;8/11/1945 0:00
6218;Gill, Raquel;M;F;Partial College;Management;Europe;Berlin;Berlin;Germany;4/6/1950 0:00
6221;Wang, Glenn;M;M;High School;Management;Europe;Berlin;Berlin;Germany;2/3/1949 0:00
6778;Alvarez, Armando;M;M;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;3/7/1968 0:00
6825;Pal, Mario;S;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;2/5/1963 0:00
7018;Shan, Kurt;S;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;5/9/1964 0:00
7154;Gao, Karen;M;F;Bachelors;Management;Europe;Berlin;Berlin;Germany;19/10/1946 0:00
7155;She, Calvin;S;M;Bachelors;Management;Europe;Berlin;Berlin;Germany;22/8/1946 0:00
7170;Liang, Alisha;S;F;High School;Professional;Europe;Berlin;Berlin;Germany;13/4/1951 0:00
7183;Prasad, Kristi;S;F;Partial High School;Skilled Manual;Europe;Berlin;Berlin;Germany;5/10/1948 0:00
8030;Andersen, Alicia;M;F;High School;Professional;Europe;Berlin;Berlin;Germany;13/8/1957 0:00
8312;Rubio, Dana;M;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;26/3/1968 0:00
8421;Raman, Stanley;S;M;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;19/6/1959 0:00
8439;Hu, Shannon;M;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;20/9/1969 0:00
8454;Rana, Veronica;M;F;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;11/5/1967 0:00
8935;Blanco, Neil;M;M;High School;Professional;Europe;Berlin;Berlin;Germany;27/6/1951 0:00
9052;Dominguez, Linda;S;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;19/10/1972 0:00
9065;Prasad, Whitney;S;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;7/12/1971 0:00
9549;Rodriguez, Phillip;M;M;High School;Professional;Europe;Berlin;Berlin;Germany;2/11/1957 0:00
9555;Tang, Donna;M;F;High School;Professional;Europe;Berlin;Berlin;Germany;14/3/1956 0:00
9899;Ferrier, Grant;M;M;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;27/7/1966 0:00
9915;Zeng, Gilbert;M;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;25/4/1962 0:00
10017;Kapoor, Michele;M;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;8/8/1960 0:00
10108;Rodriguez, Kaitlin;M;F;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;26/9/1962 0:00
10550;Ruiz, Jerome;S;M;High School;Management;Europe;Berlin;Berlin;Germany;23/3/1947 0:00
10551;Deng, Kara;M;F;High School;Management;Europe;Berlin;Berlin;Germany;26/8/1947 0:00
10667;Jimenez, Leslie;M;F;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;4/7/1973 0:00
10824;She, Lacey;S;F;High School;Professional;Europe;Berlin;Berlin;Germany;9/3/1956 0:00
10826;Zhou, Randy;M;M;Partial College;Professional;Europe;Berlin;Berlin;Germany;19/11/1955 0:00
10869;Ma, Aimee;M;F;High School;Management;Europe;Berlin;Berlin;Germany;3/2/1947 0:00
11474;Patel, Clifford;S;M;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;14/5/1967 0:00
11569;Wu, Autumn;S;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;22/5/1937 0:00
11598;Chandra, Rachael;M;F;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;25/9/1959 0:00
11599;Sanchez, Donald;S;M;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;3/4/1959 0:00
11610;Cai, Clarence;M;M;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;20/7/1970 0:00
11611;Chen, Brent;M;M;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;17/10/1970 0:00
11835;Zhou, Darryl;M;M;Partial High School;Professional;Europe;Berlin;Berlin;Germany;18/4/1947 0:00
12602;Alan, Kari;S;F;High School;Professional;Europe;Berlin;Berlin;Germany;4/4/1956 0:00
12903;Kumar, Julie;M;F;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;27/7/1967 0:00
13098;Fernandez, Francisco;M;M;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;2/5/1934 0:00
13118;Gill, Shannon;M;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;20/3/1978 0:00
13545;Romero, Kellie;S;F;Partial College;Professional;Europe;Berlin;Berlin;Germany;18/7/1955 0:00
13711;Malhotra, Brandy;M;F;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;14/6/1972 0:00
13712;Hernandez, Rebekah;S;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;22/4/1972 0:00
13840;Goldberg, Tamara;S;F;High School;Professional;Europe;Berlin;Berlin;Germany;17/6/1956 0:00
13849;Zhou, Jeffery;M;M;High School;Professional;Europe;Berlin;Berlin;Germany;26/5/1945 0:00
13865;Sun, Jeffery;M;M;Partial College;Professional;Europe;Berlin;Berlin;Germany;8/2/1952 0:00
13876;Zhang, Darryl;S;M;High School;Management;Europe;Berlin;Berlin;Germany;21/5/1949 0:00
14323;Perez, Tina;S;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;7/3/1971 0:00
14444;Huang, Stacey;M;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;21/6/1968 0:00
14526;Srini, Heidi;M;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;19/10/1975 0:00
14646;Shen, Tommy;S;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;23/8/1964 0:00
14651;Srini, Jillian;M;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;6/5/1963 0:00
14659;Dominguez, Ricky;M;M;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;4/5/1962 0:00
14681;Subram, Manuel;S;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;26/9/1975 0:00
14735;Zheng, Alvin;S;M;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;13/9/1958 0:00
14763;Fernandez, Stefanie;M;F;Bachelors;Clerical;Europe;Berlin;Berlin;Germany;12/2/1968 0:00
14769;Ruiz, Tyrone;M;M;High School;Professional;Europe;Berlin;Berlin;Germany;2/1/1957 0:00
15367;Schmidt, Johnathan;M;M;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;28/11/1966 0:00
15420;Suri, Geoffrey;M;M;High School;Management;Europe;Berlin;Berlin;Germany;24/4/1947 0:00
15874;Suri, Ann;S;F;Partial College;Clerical;Europe;Berlin;Berlin;Germany;2/5/1977 0:00
15958;Sai, Kristina;S;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;13/7/1969 0:00
15984;Vance, Adriana;M;F;Bachelors;Skilled Manual;Europe;Berlin;Berlin;Germany;22/3/1973 0:00
16315;Arthur, Jarrod;S;M;Bachelors;Management;Europe;Berlin;Berlin;Germany;9/5/1945 0:00
16762;Madan, Monica;M;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;1/6/1968 0:00
16931;Sharma, Clarence;S;M;Partial College;Professional;Europe;Berlin;Berlin;Germany;24/10/1955 0:00
16932;Patel, Tabitha;M;F;Partial College;Professional;Europe;Berlin;Berlin;Germany;18/7/1955 0:00
17401;Anand, Cedric;S;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;23/2/1963 0:00
17564;Cai, Dennis;S;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;26/12/1972 0:00
17753;Subram, Andre;S;M;Partial College;Clerical;Europe;Berlin;Berlin;Germany;17/11/1972 0:00
17890;Beck, Alison;M;F;Bachelors;Management;Europe;Berlin;Berlin;Germany;13/10/1945 0:00
18356;Fernandez, Virginia;M;F;Graduate Degree;Clerical;Europe;Berlin;Berlin;Germany;3/11/1968 0:00
19037;;;;;;Europe;Berlin;Berlin;Germany;
19038;;;;;;Europe;Berlin;Berlin;Germany;
19039;;;;;;Europe;Berlin;Berlin;Germany;
19053;;;;;;Europe;Berlin;Berlin;Germany;
246;Vazquez, Ricky;M;M;High School;Professional;Europe;Hamburg;Hamburg;Germany;27/10/1956 0:00
1231;Zheng, Wesley;M;M;Partial College;Manual;Europe;Hamburg;Hamburg;Germany;12/2/1956 0:00
1325;Lal, Dale;S;M;High School;Professional;Europe;Hamburg;Hamburg;Germany;27/2/1951 0:00
1499;Diaz, Eduardo;M;M;Bachelors;Skilled Manual;Europe;Hamburg;Hamburg;Germany;20/4/1963 0:00
1630;Nara, Russell;S;M;Partial College;Manual;Europe;Hamburg;Hamburg;Germany;26/12/1968 0:00
1826;Hu, Kelvin;M;M;Bachelors;Skilled Manual;Europe;Hamburg;Hamburg;Germany;20/1/1966 0:00
2772;Moreno, Victor;S;M;Graduate Degree;Clerical;Europe;Hamburg;Hamburg;Germany;24/12/1968 0:00
2775;Guo, Steve;S;M;Partial High School;Manual;Europe;Hamburg;Hamburg;Germany;11/7/1967 0:00
3188;Lu, Eugene;M;M;Partial College;Professional;Europe;Hamburg;Hamburg;Germany;24/9/1952 0:00
5457;Navarro, Larry;S;M;High School;Manual;Europe;Hamburg;Hamburg;Germany;13/7/1975 0:00
6216;Bell, Juan;S;M;High School;Professional;Europe;Hamburg;Hamburg;Germany;13/4/1951 0:00
6855;Gomez, Shannon;S;M;Partial College;Clerical;Europe;Hamburg;Hamburg;Germany;22/5/1974 0:00
6994;Williams, Richard;M;M;High School;Manual;Europe;Hamburg;Hamburg;Germany;17/10/1930 0:00
7147;Wang, Eugene;S;M;Partial College;Professional;Europe;Hamburg;Hamburg;Germany;28/6/1944 0:00
9843;Moreno, Tyrone;S;M;Bachelors;Clerical;Europe;Hamburg;Hamburg;Germany;4/10/1960 0:00
10033;Shan, Brendan;S;M;Partial College;Manual;Europe;Hamburg;Hamburg;Germany;16/10/1969 0:00
10132;Nath, Gilbert;S;M;Partial High School;Manual;Europe;Hamburg;Hamburg;Germany;7/4/1973 0:00
10843;Navarro, Neil;M;M;Bachelors;Management;Europe;Hamburg;Hamburg;Germany;14/11/1946 0:00
11415;Wu, Eugene;S;M;Partial College;Manual;Europe;Hamburg;Hamburg;Germany;8/8/1943 0:00
11456;Kapoor, Roy;M;M;Partial College;Manual;Europe;Hamburg;Hamburg;Germany;9/3/1952 0:00
11534;Liu, Jake;M;M;Partial High School;Manual;Europe;Hamburg;Hamburg;Germany;3/2/1974 0:00
11592;Becker, Jon;S;M;Graduate Degree;Clerical;Europe;Hamburg;Hamburg;Germany;10/4/1958 0:00
11645;Ortega, Marc;S;M;Bachelors;Clerical;Europe;Hamburg;Hamburg;Germany;16/3/1967 0:00
11678;Carlson, Reginald;S;M;Partial College;Clerical;Europe;Hamburg;Hamburg;Germany;12/10/1965 0:00
11831;Travers, Lee;M;M;Partial College;Management;Europe;Hamburg;Hamburg;Germany;5/11/1949 0:00
13026;Zeng, Eugene;M;M;Graduate Degree;Clerical;Europe;Hamburg;Hamburg;Germany;2/1/1960 0:00
13087;Gonzales, Dakota;M;M;Partial College;Manual;Europe;Hamburg;Hamburg;Germany;7/10/1964 0:00
13563;Rubio, Ricky;S;M;Partial College;Professional;Europe;Hamburg;Hamburg;Germany;12/10/1954 0:00
13838;Lewis, Wyatt;S;M;Partial College;Professional;Europe;Hamburg;Hamburg;Germany;6/11/1957 0:00
14304;Hernandez, Jeremiah;S;M;High School;Manual;Europe;Hamburg;Hamburg;Germany;28/5/1973 0:00
14324;Diaz, Lance;M;M;Partial College;Clerical;Europe;Hamburg;Hamburg;Germany;4/5/1971 0:00
15826;Jimenez, Jamie;M;M;Partial High School;Manual;Europe;Hamburg;Hamburg;Germany;10/10/1966 0:00
15978;Madan, Barry;S;M;High School;Manual;Europe;Hamburg;Hamburg;Germany;22/8/1978 0:00
16331;Nara, Brendan;M;M;Partial College;Management;Europe;Hamburg;Hamburg;Germany;21/7/1949 0:00
17375;Vance, Ruben;M;M;Partial High School;Manual;Europe;Hamburg;Hamburg;Germany;15/2/1966 0:00
17433;Carlson, Bruce;S;M;High School;Manual;Europe;Hamburg;Hamburg;Germany;24/6/1975 0:00
17877;Garcia, Austin;M;M;Partial College;Professional;Europe;Hamburg;Hamburg;Germany;21/10/1957 0:00
17888;Serrano, Casey;S;M;Partial High School;Professional;Europe;Hamburg;Hamburg;Germany;14/5/1955 0:00
18476;Ward, Jared;S;M;Partial College;Manual;Europe;Hamburg;Hamburg;Germany;23/9/1959 0:00
19041;;;;;;Europe;Hamburg;Hamburg;Germany;
19057;;;;;;Europe;Hamburg;Hamburg;Germany;
247;Rubio, Latasha;M;F;High School;Professional;Europe;Hamburg;Hamburg;Germany;9/10/1956 0:00
424;Stewart, Jasmine;M;F;Partial College;Professional;Europe;Hamburg;Hamburg;Germany;5/11/1954 0:00
1237;Gill, Kendra;M;F;Partial College;Manual;Europe;Hamburg;Hamburg;Germany;6/6/1941 0:00
1380;Chande, Bridget;S;F;Partial College;Clerical;Europe;Hamburg;Hamburg;Germany;19/8/1978 0:00
1462;Suri, Ruth;M;F;Graduate Degree;Clerical;Europe;Hamburg;Hamburg;Germany;28/2/1968 0:00
1485;Suarez, Lori;S;F;High School;Manual;Europe;Hamburg;Hamburg;Germany;3/4/1964 0:00
1748;Hu, Colleen;S;F;Partial High School;Manual;Europe;Hamburg;Hamburg;Germany;2/11/1971 0:00
2498;Sharma, Deborah;M;F;Graduate Degree;Clerical;Europe;Hamburg;Hamburg;Germany;26/3/1961 0:00
2595;Williams, Jessica;M;F;Partial College;Professional;Europe;Hamburg;Hamburg;Germany;18/1/1952 0:00
3199;Romero, Daisy;M;F;High School;Management;Europe;Hamburg;Hamburg;Germany;12/11/1949 0:00
3689;Carlson, Tabitha;S;F;Partial High School;Manual;Europe;Hamburg;Hamburg;Germany;13/10/1980 0:00
3711;Ma, Lisa;S;F;High School;Manual;Europe;Hamburg;Hamburg;Germany;24/2/1971 0:00
3776;Xie, Bonnie;M;F;Graduate Degree;Clerical;Europe;Hamburg;Hamburg;Germany;15/11/1968 0:00
3804;Martin, Stacy;S;F;High School;Manual;Europe;Hamburg;Hamburg;Germany;7/6/1964 0:00
3957;Romero, Krista;S;F;High School;Manual;Europe;Hamburg;Hamburg;Germany;11/4/1963 0:00
4111;Prasad, Janelle;M;F;Partial College;Professional;Europe;Hamburg;Hamburg;Germany;26/2/1952 0:00
5049;Yang, Kelli;S;F;Partial College;Manual;Europe;Hamburg;Hamburg;Germany;11/5/1957 0:00
5254;Lal, Bethany;S;F;Partial College;Manual;Europe;Hamburg;Hamburg;Germany;3/9/1967 0:00
5299;Sanz, Adrienne;M;F;Bachelors;Skilled Manual;Europe;Hamburg;Hamburg;Germany;16/5/1963 0:00
5459;Ruiz, Michele;S;F;Partial College;Clerical;Europe;Hamburg;Hamburg;Germany;19/12/1976 0:00
5463;Gonzales, Marissa;S;F;Partial High School;Manual;Europe;Hamburg;Hamburg;Germany;17/4/1975 0:00
